ID_Date,StateCode,StationId,Date,PM2.5,PM10,NO2,CO,O3
TN_12_2023-10-05,TN,12,2023-10-05,3.1535903581695712,4.2551019411002144,2.7103221283199748,0.5301788037229038,1.0096203421903938
TN_12_2023-10-06,TN,12,2023-10-06,3.3501613641409858,4.261290582446516,2.62367171863822,0.2343746897810265,1.0064665413286145
TN_12_2023-10-07,TN,12,2023-10-07,3.14489105028227,3.702807527408022,2.7966713927557385,0.42996800084920483,0.5538851132264376
TN_12_2023-10-08,TN,12,2023-10-08,3.0599416389632585,3.765177016446673,2.832772070238656,0.6839697801530641,0.6971668687774265
TN_12_2023-10-09,TN,12,2023-10-09,2.9444389791664403,4.163372988632524,2.784535306159222,0.3063198057870756,0.9611844258919438
TN_12_2023-10-10,TN,12,2023-10-10,3.480374880011567,4.09957431555835,2.6405220299891874,0.2827009372204716,0.8933632270940248
TN_12_2023-10-11,TN,12,2023-10-11,3.469167508101423,4.359448659660634,2.5768415054987157,0.208638865111328,0.9405225335269854
TN_12_2023-10-12,TN,12,2023-10-12,3.335485377667268,4.248077297579878,2.5553359890609135,0.7746503597179293,0.9376308476094066
TN_12_2023-10-13,TN,12,2023-10-13,3.5468549540845187,4.269781362263121,2.557735902943235,0.16889853646181394,0.9714888923389173
TN_12_2023-10-14,TN,12,2023-10-14,3.837873493968602,4.415861993717212,2.5621570009218066,0.22554067591393126,0.8884055283846193
TN_12_2023-10-15,TN,12,2023-10-15,3.3849869779541613,4.130678500467794,2.562470325661358,0.20294084399669032,0.9160407006189457
TN_12_2023-10-16,TN,12,2023-10-16,3.3234343940288755,4.100455021946483,2.5670465161170433,0.22500847797695608,0.9047662461570799
TN_12_2023-10-17,TN,12,2023-10-17,3.764412144299764,4.2361762604494455,2.568158488073871,0.25644937007226865,0.8886258492021799
TN_12_2023-10-18,TN,12,2023-10-18,3.6587810062899035,4.353807185098984,2.7779648698257375,0.4125510544535196,0.917040450764701
TN_12_2023-10-19,TN,12,2023-10-19,3.6587810062899035,4.353807185098984,2.7494142707531903,0.6844307309471332,0.9270795451620623
TN_12_2023-10-20,TN,12,2023-10-20,3.6039749470234925,4.277998564249834,2.667238728748819,0.27112386383277665,0.9001921454050457
TN_12_2023-10-21,TN,12,2023-10-21,3.360128564097474,4.144856134204741,3.00914562329128,0.573096772261342,2.645342972123626
TN_12_2023-10-22,TN,12,2023-10-22,3.360128564097474,4.144856134204741,3.00914562329128,0.573096772261342,2.645342972123626
TN_12_2023-10-23,TN,12,2023-10-23,3.360128564097474,4.144856134204741,3.00914562329128,0.573096772261342,2.645342972123626
TN_12_2023-10-24,TN,12,2023-10-24,3.360128564097474,4.144856134204741,3.00914562329128,0.573096772261342,2.645342972123626
TN_12_2023-10-25,TN,12,2023-10-25,3.5173197799640126,4.30309164658574,2.6073495934110285,0.20144312428036742,0.9334755564971944
TN_12_2023-10-26,TN,12,2023-10-26,3.360128564097474,4.144856134204741,3.00914562329128,0.573096772261342,2.645342972123626
TN_12_2023-10-27,TN,12,2023-10-27,3.4870080380752664,4.276666119016055,2.6275738981064736,0.2827009372204716,0.9317464324100778
TN_12_2023-10-28,TN,12,2023-10-28,3.360128564097474,4.144856134204741,3.00914562329128,0.573096772261342,2.645342972123626
TN_12_2023-10-29,TN,12,2023-10-29,3.360128564097474,4.144856134204741,3.00914562329128,0.573096772261342,2.645342972123626
TN_12_2023-10-30,TN,12,2023-10-30,3.6587810062899035,4.353807185098984,2.6748995991173543,0.34873307399075537,0.9217519824608635
TN_12_2023-10-31,TN,12,2023-10-31,3.4870080380752664,4.276666119016055,2.5988474371568318,0.2014431242803674,0.9311656607274871
TN_12_2023-11-01,TN,12,2023-11-01,3.6674515067003157,4.437768768284515,2.5885782397634425,0.20144312428036742,0.9103145769799035
TN_12_2023-11-02,TN,12,2023-11-02,3.174174788667641,4.597803835223996,2.6037833634567926,0.2677981915996205,1.3458175564939148
TN_12_2023-11-03,TN,12,2023-11-03,3.0830592833929984,4.147463965981555,2.53366925643487,0.3345656581120817,0.9042181506398859
TN_12_2023-11-04,TN,12,2023-11-04,2.487663263501463,3.2258638516358262,2.524011381055386,0.43371057075624264,0.9350952690872372
TN_12_2023-11-05,TN,12,2023-11-05,2.9532922170313434,3.5782039128655128,2.5059850152716443,0.2102609254831961,0.9080065122864576
TN_12_2023-11-06,TN,12,2023-11-06,2.948612588581948,3.688455256905021,2.6431718689909847,0.3293037471426004,0.8926126045195779
TN_12_2023-11-07,TN,12,2023-11-07,3.0246876151089794,3.65579466026627,2.51146214239958,0.16381808522939498,0.9166819597345546
TN_12_2023-11-08,TN,12,2023-11-08,3.1659496190587957,3.8509761589999436,2.516149577592028,0.3886579897917831,0.9530511559968842
TN_12_2023-11-09,TN,12,2023-11-09,3.8160118937884877,4.186958746245041,2.505485919863531,0.31440514226799077,0.9627813352219654
TN_12_2023-11-10,TN,12,2023-11-10,4.135583780292504,4.727781230696228,2.5002545361097233,0.6544063522435147,0.9638783591906509
TN_12_2023-11-11,TN,12,2023-11-11,4.135583780292504,4.676548543273328,2.4914477103313812,0.3093212475552621,0.9178450788507676
TN_12_2023-11-12,TN,12,2023-11-12,4.135583780292504,4.855692533483597,2.4957778988750126,0.4291816347254804,0.9142052255167454
TN_12_2023-11-13,TN,12,2023-11-13,4.135583780292504,4.855692533483597,2.5201263141213808,0.3074846997479606,0.8974476439368057
TN_12_2023-11-14,TN,12,2023-11-14,4.135583780292504,4.368839098606388,2.545410600794594,0.4249000207467718,0.8952242291437943
TN_12_2023-11-15,TN,12,2023-11-15,4.135583780292504,4.714851043016496,2.5011029044818507,0.5587582775212935,0.9195077740404846
TN_12_2023-11-16,TN,12,2023-11-16,4.135583780292504,4.855692533483597,2.448012117576738,0.6248683398066509,0.9443597519313902
TN_12_2023-11-17,TN,12,2023-11-17,4.094931691494638,4.541570271794507,2.467337537838366,0.3074846997479606,0.9284545470040859
TN_12_2023-11-18,TN,12,2023-11-18,2.8853010530188152,3.825147982705487,2.6007362119902706,0.5411608235620636,0.9544013618052904
TN_12_2023-11-19,TN,12,2023-11-19,3.320747762628086,3.9169939631200825,2.5333688284300275,0.21605179744674058,0.9161379426024687
TN_12_2023-11-20,TN,12,2023-11-20,3.578468970471579,4.193858673112408,2.5419300239086446,0.34931458946528077,0.9013462846236734
TN_12_2023-11-21,TN,12,2023-11-21,3.1865379106258107,3.7454819925393257,2.53777327563193,0.2958628043294351,0.8886911200929981
TN_12_2023-11-22,TN,12,2023-11-22,2.756612164632682,3.4761792278291153,2.540373819094634,0.2801538057791002,0.8713138761933337
TN_12_2023-11-23,TN,12,2023-11-23,2.8769839283862613,4.091131071152599,2.542041024635311,0.280783331012355,0.9032574484225667
