Date,AQI_Forecast,HRI
2024-12-31,32.86562615754226,1.0166508097456357
2025-01-01,45.62532062308336,1.4113535806077184
2025-01-02,39.69005019368986,1.2277545382776676
2025-01-03,45.59925445848395,1.4105472613482
2025-01-04,37.11425631311192,1.1480760644255434
2025-01-05,40.434239083548576,1.250774949751098
2025-01-06,38.86538607268825,1.2022447414350457
2025-01-07,32.482454179260415,1.0047979364693214
2025-01-08,45.62989896561386,1.4114952050398413
2025-01-09,29.111926715827323,0.900535523864023
2025-01-10,37.7083515193242,1.1664535439710868
2025-01-11,39.06574457928191,1.208442543265793
2025-01-12,45.563079580359584,1.4094282435950833
2025-01-13,23.631539448682886,0.7310076370027091
2025-01-14,39.562508188040745,1.2238092100280793
2025-01-15,17.018904124955498,0.5264552872560648
2025-01-16,32.51275165579902,1.005735145269439
2025-01-17,37.2049676795729,1.1508820898979815
2025-01-18,20.68551092905273,0.6398764878300528
2025-01-19,37.42830059539058,1.1577905719886776
2025-01-20,31.03811613651432,0.9601194193564725
2025-01-21,28.576749391383032,0.8839805841332025
2025-01-22,45.63017823555495,1.4115038438532441
2025-01-23,26.94868271171266,0.8336186862562946
2025-01-24,28.64396183687037,0.8860597043301565
2025-01-25,45.54259554896327,1.4087945995864133
2025-01-26,26.36368694216535,0.815522684678319
2025-01-27,27.84683051009559,0.8614015948222317
