Date,AQI_Forecast,HRI
2024-12-31,35.77690100219512,1.106706904037611
2025-01-01,24.51855077881024,0.7584460549627022
2025-01-02,33.20456896970582,1.0271355174701065
2025-01-03,36.1633847210495,1.11866222123873
2025-01-04,25.153559862126016,0.7780891463693348
2025-01-05,39.83465356468211,1.23222763529114
2025-01-06,33.354568509207766,1.0317755371844768
2025-01-07,23.835106145629155,0.7373046795813478
2025-01-08,21.0175051746102,0.6501462516543893
2025-01-09,17.06914067426039,0.5280092825545212
2025-01-10,41.64501507844766,1.2882285613066549
2025-01-11,27.580320986056392,0.8531575065422585
2025-01-12,19.54724335979981,0.6046658199900121
2025-01-13,44.14865697047844,1.3656751173115544
2025-01-14,42.25983655396229,1.307247178141603
2025-01-15,36.42574198443855,1.126777865315875
2025-01-16,22.40592076092104,0.6930948881209562
2025-01-17,29.123670847015426,0.9008988116475848
2025-01-18,21.693765091998905,0.6710653782006507
2025-01-19,29.989650589194973,0.9276866477256177
2025-01-20,30.06906089217876,0.930143091075993
2025-01-21,23.190767500675527,0.7173729916225539
2025-01-22,29.14505384148285,0.9015602637841084
2025-01-23,29.123670847015426,0.9008988116475848
2025-01-24,30.223047431370688,0.9349064428834094
2025-01-25,19.06575300383604,0.5897716093053041
2025-01-26,29.12367084699349,0.9008988116469062
2025-01-27,23.932763335241987,0.7403255640891144
