Date,AQI_Forecast,HRI
2024-12-31,23.975660116730893,0.7416525142414446
2025-01-01,41.17082333162174,1.2735601225836446
2025-01-02,24.483006648037986,0.7573465484704753
2025-01-03,28.771313826893756,0.8899991547200369
2025-01-04,20.38567027542515,0.6306013490621525
2025-01-05,28.771313826893756,0.8899991547200369
2025-01-06,27.81931790353708,0.8605505319639785
2025-01-07,28.771313826893756,0.8899991547200369
2025-01-08,29.779501741838477,0.9211859958041249
2025-01-09,26.14618098297728,0.8087944510985579
2025-01-10,28.771313826893756,0.8899991547200369
2025-01-11,28.771313826893756,0.8899991547200369
2025-01-12,28.94670310773258,0.8954245695145326
2025-01-13,28.77131382674728,0.889999154715506
2025-01-14,28.771313826893756,0.8899991547200369
2025-01-15,23.49166728588291,0.7266808931004379
2025-01-16,19.551896276382468,0.6048097512630316
2025-01-17,27.380699935718507,0.8469825168586461
2025-01-18,28.771313826893756,0.8899991547200369
2025-01-19,44.29515243801136,1.3702067436063794
2025-01-20,23.837695372135308,0.7373847735741255
2025-01-21,22.300157999506503,0.6898232694237313
2025-01-22,19.33513153204945,0.5981044460972604
2025-01-23,18.42365608677664,0.5699092659702203
2025-01-24,26.55938852669459,0.8215764313322375
2025-01-25,28.771313826893756,0.8899991547200369
2025-01-26,21.73625131772181,0.6723796284016715
2025-01-27,25.48311875411085,0.7882835760384731
