Date,AQI_Forecast,HRI
2024-12-31,14.588307143093305,0.45126827034269873
2025-01-01,16.660981096033332,0.5153834538628397
2025-01-02,16.03260033049912,0.4959453999201998
2025-01-03,17.143153612640674,0.5302987662045596
2025-01-04,12.274338803395793,0.37968899249774063
2025-01-05,20.5326651311092,0.6351484232101781
2025-01-06,16.464462217510132,0.5093044253963437
2025-01-07,12.307582051654329,0.380717324503302
2025-01-08,19.20324578130175,0.5940247503492216
2025-01-09,9.983015566442766,0.30881020829107797
2025-01-10,20.789294563116066,0.64308688507315
2025-01-11,16.600622044933758,0.5135163335505197
2025-01-12,19.128967716676343,0.5917270654006441
2025-01-13,20.513953544980147,0.6345696072430476
2025-01-14,20.649779531985427,0.6387711885247032
2025-01-15,14.871265863846002,0.4600211908316882
2025-01-16,12.31998234000089,0.38110090956351594
2025-01-17,19.550159940450605,0.6047560402117752
2025-01-18,10.989829279812666,0.33995454042867274
2025-01-19,19.2288350970786,0.594816318977206
2025-01-20,14.636837798403295,0.452769496267374
2025-01-21,9.767340832135693,0.30213862101554867
2025-01-22,13.8576150737403,0.4286653635725209
2025-01-23,14.228295912331706,0.44013184143314915
2025-01-24,10.744645525525543,0.332370134121073
2025-01-25,19.19079017943805,0.5936394542450215
2025-01-26,14.912390898206333,0.4612933345383935
2025-01-27,12.06290334653056,0.37314854116416246
