Date,AQI_Forecast,HRI
2024-12-31,16.435999458371256,0.5084239709364948
2025-01-01,18.95918399674688,0.5864750505593477
2025-01-02,28.73936476841787,0.8890108566114167
2025-01-03,16.189677131960792,0.5008043445401129
2025-01-04,17.252308101926044,0.5336753031184586
2025-01-05,28.73936476841787,0.8890108566114167
2025-01-06,16.56712177576994,0.5124800509734335
2025-01-07,28.73936476841787,0.8890108566114167
2025-01-08,5.03087198654962,0.15562277908034194
2025-01-09,22.187110168800487,0.6863262976004549
2025-01-10,4.922369080780952,0.1522663979640748
2025-01-11,28.73936476841787,0.8890108566114167
2025-01-12,6.600961313421912,0.20419123105159337
2025-01-13,43.21633639123787,1.3368351229878823
2025-01-14,6.293985357095715,0.1946953719714873
2025-01-15,20.60374053676008,0.6373470385160782
2025-01-16,15.650800164450253,0.48413496167952996
2025-01-17,4.276919772705014,0.13230035324124897
2025-01-18,13.120181460942272,0.4058539168655268
2025-01-19,14.474252427512836,0.4477401519860192
2025-01-20,16.050155980618094,0.49648845867172076
2025-01-21,28.73936476841787,0.8890108566114167
2025-01-22,28.108271238662983,0.8694888872147283
2025-01-23,19.23820418616081,0.5951061382539283
2025-01-24,21.197684821399296,0.6557198495201272
2025-01-25,28.73936476841787,0.8890108566114167
2025-01-26,15.361880271380867,0.47519764091063277
2025-01-27,14.340628622892012,0.4436066920446854
