Date,AQI_Forecast,HRI
2024-12-31,21.9642456308128,0.6794323041033381
2025-01-01,17.68075769397837,0.546928774164688
2025-01-02,28.77684897324629,0.8901703765003368
2025-01-03,17.341697033304165,0.5364404209662744
2025-01-04,21.984860987859665,0.6800700104818633
2025-01-05,29.24352869829229,0.904606441648939
2025-01-06,25.180656396153022,0.7789273386230836
2025-01-07,21.62293275124261,0.668874281757185
2025-01-08,33.69770379516037,1.0423899330473094
2025-01-09,21.9237065927329,0.6781782873475739
2025-01-10,25.356985344758748,0.7843818206865714
2025-01-11,28.923524283964312,0.8947075659850698
2025-01-12,24.77873043524416,0.7664943379050366
2025-01-13,31.179078193517448,0.9644798775661741
2025-01-14,26.867454102166093,0.8311059962112557
2025-01-15,21.593126816409367,0.667952278091769
2025-01-16,31.37306105969222,0.9704804581432188
2025-01-17,26.90364013973163,0.8322253591656124
2025-01-18,34.467096179723974,1.0661899783295505
2025-01-19,24.742851123092265,0.765384463059583
2025-01-20,17.821277121866252,0.5512755402802157
2025-01-21,24.35269611747648,0.7533155798901511
2025-01-22,23.03415913755957,0.7125285374681869
2025-01-23,21.15364571612488,0.6543575632267492
2025-01-24,34.63375366908487,1.0713452877308303
2025-01-25,28.32925933085337,0.8763248355636978
2025-01-26,20.431107339343026,0.6320068791927255
2025-01-27,20.425269368255,0.6318262899653831
