Date,AQI_Forecast,HRI
2024-12-31,20.984935948028166,0.649138769538616
2025-01-01,21.425781856438903,0.6627757027773267
2025-01-02,28.651322112329535,0.8862873838506877
2025-01-03,21.99783188738453,0.6804712465770429
2025-01-04,34.58177844725789,1.0697375091020644
2025-01-05,17.66157099154954,0.5463352611591205
2025-01-06,28.651322112329535,0.8862873838506877
2025-01-07,35.05549228805036,1.0843911644902444
2025-01-08,28.651322112329535,0.8862873838506877
2025-01-09,29.390771637446587,0.9091611899018089
2025-01-10,17.71742576014348,0.5480630479795202
2025-01-11,22.822294455880044,0.7059748086831791
2025-01-12,28.65132211232428,0.8862873838505252
2025-01-13,17.82031278912118,0.5512457100356483
2025-01-14,17.25923889676035,0.5338896972744288
2025-01-15,28.651322112329535,0.8862873838506877
2025-01-16,33.629575681272414,1.0402824879671937
2025-01-17,28.651322112329535,0.8862873838506877
2025-01-18,28.651322112329535,0.8862873838506877
2025-01-19,21.72409254009685,0.6720035141277892
2025-01-20,20.96993128905188,0.6486746220239733
2025-01-21,28.651322112329535,0.8862873838506877
2025-01-22,33.676679541544146,1.0417395780423333
2025-01-23,34.77172527488267,1.075613240639558
2025-01-24,28.651322112329535,0.8862873838506877
2025-01-25,28.651322112329535,0.8862873838506877
2025-01-26,39.045095498229685,1.2078037936837336
2025-01-27,28.02679719384708,0.866968604983126
